model,rung,tag,comp,label,pred,conf,route,err
claude-haiku-4-5-20251001,smiles_herg,web-zero-out,out,1,0.72,0.6,SELF,0
claude-haiku-4-5-20251001,smiles_herg,web-zero-out,out,1,0.72,0.65,SELF,0
claude-haiku-4-5-20251001,smiles_herg,web-zero-out,out,1,0.72,0.68,SELF,0
claude-haiku-4-5-20251001,smiles_herg,web-zero-out,out,1,0.72,0.65,SELF,0
claude-haiku-4-5-20251001,smiles_herg,web-zero-out,out,1,0.72,0.65,SELF,0
claude-haiku-4-5-20251001,smiles_herg,web-zero-out,out,1,0.72,0.6,SELF,0
claude-haiku-4-5-20251001,smiles_herg,web-zero-out,out,1,0.72,0.55,DEFER,0
claude-haiku-4-5-20251001,smiles_herg,web-zero-out,out,1,0.62,0.48,DEFER,0
claude-haiku-4-5-20251001,smiles_herg,web-zero-out,out,1,0.72,0.6,SELF,0
claude-haiku-4-5-20251001,smiles_herg,web-zero-out,out,1,0.72,0.58,DEFER,0
claude-haiku-4-5-20251001,smiles_herg,web-zero-out,out,1,0.72,0.68,SELF,0
claude-haiku-4-5-20251001,smiles_herg,web-zero-out,out,1,0.72,0.65,SELF,0
claude-haiku-4-5-20251001,smiles_herg,web-zero-out,out,1,0.72,0.65,DEFER,0
claude-haiku-4-5-20251001,smiles_herg,web-zero-out,out,1,0.72,0.6,SELF,0
claude-haiku-4-5-20251001,smiles_herg,web-zero-out,out,1,0.62,0.45,DEFER,0
claude-haiku-4-5-20251001,smiles_herg,web-zero-out,out,1,0.72,0.58,SELF,0
claude-haiku-4-5-20251001,smiles_herg,web-zero-out,out,1,0.72,0.68,SELF,0
claude-haiku-4-5-20251001,smiles_herg,web-zero-out,out,1,0.62,0.58,DEFER,0
claude-haiku-4-5-20251001,smiles_herg,web-zero-out,out,1,0.72,0.65,SELF,0
claude-haiku-4-5-20251001,smiles_herg,web-zero-out,out,0,0.72,0.65,SELF,1
claude-haiku-4-5-20251001,smiles_herg,web-zero-out,out,0,0.72,0.6,SELF,1
claude-haiku-4-5-20251001,smiles_herg,web-zero-out,out,0,0.72,0.65,SELF,1
claude-haiku-4-5-20251001,smiles_herg,web-zero-out,out,0,0.72,0.62,SELF,1
claude-haiku-4-5-20251001,smiles_herg,web-zero-out,out,0,0.72,0.68,SELF,1
claude-haiku-4-5-20251001,smiles_herg,web-zero-out,out,0,0.62,0.58,SELF,1
claude-haiku-4-5-20251001,smiles_herg,web-zero-out,out,0,0.72,0.55,DEFER,1
claude-haiku-4-5-20251001,smiles_herg,web-zero-out,out,0,0.72,0.62,SELF,1
claude-haiku-4-5-20251001,smiles_herg,web-zero-out,out,0,0.72,0.68,DEFER,1
claude-haiku-4-5-20251001,smiles_herg,web-zero-out,out,0,0.72,0.6,SELF,1
claude-haiku-4-5-20251001,smiles_herg,web-zero-out,out,0,0.72,0.65,SELF,1
claude-haiku-4-5-20251001,smiles_herg,web-zero-out,out,0,0.72,0.6,DEFER,1
claude-haiku-4-5-20251001,smiles_herg,web-zero-out,out,0,0.72,0.45,DEFER,1
claude-haiku-4-5-20251001,smiles_herg,web-zero-out,out,0,0.68,0.72,SELF,1
claude-haiku-4-5-20251001,smiles_herg,web-zero-out,out,0,0.62,0.58,DEFER,1
claude-haiku-4-5-20251001,smiles_herg,web-zero-out,out,0,0.72,0.6,SELF,1
claude-haiku-4-5-20251001,smiles_herg,web-zero-out,out,0,0.72,0.45,DEFER,1
claude-haiku-4-5-20251001,smiles_herg,web-zero-out,out,0,0.62,0.58,SELF,1
claude-haiku-4-5-20251001,smiles_herg,web-zero-out,out,0,0.72,0.6,SELF,1
claude-haiku-4-5-20251001,smiles_herg,web-zero-out,out,0,0.72,0.6,SELF,1
claude-haiku-4-5-20251001,smiles_herg,web-zero-out,out,0,0.72,0.6,SELF,1
claude-haiku-4-5-20251001,smiles_herg,web-zero-out,out,0,0.72,0.65,SELF,1
claude-haiku-4-5-20251001,smiles_herg,web-zero-out,out,0,0.72,0.62,SELF,1
claude-haiku-4-5-20251001,smiles_herg,web-zero-out,out,0,0.72,0.68,SELF,1
claude-haiku-4-5-20251001,smiles_herg,web-zero-out,out,0,0.72,0.6,SELF,1
claude-haiku-4-5-20251001,smiles_herg,web-zero-out,out,0,0.62,0.68,SELF,1
claude-haiku-4-5-20251001,smiles_herg,web-zero-out,out,0,0.72,0.6,SELF,1
claude-haiku-4-5-20251001,smiles_herg,web-zero-out,out,0,0.72,0.6,SELF,1
claude-haiku-4-5-20251001,smiles_herg,web-zero-out,out,0,0.62,0.55,DEFER,1
claude-haiku-4-5-20251001,smiles_herg,web-zero-out,out,0,0.68,0.62,SELF,1
claude-haiku-4-5-20251001,smiles_herg,web-zero-out,out,0,0.72,0.73,SELF,1
claude-haiku-4-5-20251001,smiles_herg,web-zero-out,out,0,0.72,0.58,DEFER,1
claude-haiku-4-5-20251001,smiles_herg,web-zero-out,out,0,0.72,0.45,DEFER,1
claude-haiku-4-5-20251001,smiles_herg,web-zero-out,out,0,0.72,0.68,SELF,1
claude-haiku-4-5-20251001,smiles_herg,web-zero-out,out,0,0.72,0.62,DEFER,1
claude-haiku-4-5-20251001,smiles_herg,web-zero-out,out,0,0.72,0.6,SELF,1
claude-haiku-4-5-20251001,smiles_herg,web-zero-out,out,0,0.62,0.68,SELF,1
claude-haiku-4-5-20251001,smiles_herg,web-zero-out,out,0,0.72,0.62,SELF,1
claude-haiku-4-5-20251001,smiles_herg,web-zero-out,out,0,0.72,0.68,SELF,1
claude-haiku-4-5-20251001,smiles_herg,web-zero-out,out,0,0.72,0.6,DEFER,1
claude-haiku-4-5-20251001,nmr_herg,web-zero,out,1,0.35,0.15,DEFER,1
claude-haiku-4-5-20251001,nmr_herg,web-zero,out,1,0.72,0.35,DEFER,0
claude-haiku-4-5-20251001,nmr_herg,web-zero,out,1,0.72,0.35,DEFER,0
claude-haiku-4-5-20251001,nmr_herg,web-zero,out,1,0.72,0.35,DEFER,0
claude-haiku-4-5-20251001,nmr_herg,web-zero,out,1,0.72,0.25,DEFER,0
claude-haiku-4-5-20251001,nmr_herg,web-zero,out,1,0.72,0.35,DEFER,0
claude-haiku-4-5-20251001,nmr_herg,web-zero,out,1,0.05,0.15,DEFER,1
claude-haiku-4-5-20251001,nmr_herg,web-zero,out,1,0.45,0.25,DEFER,1
claude-haiku-4-5-20251001,nmr_herg,web-zero,out,1,0.15,0.25,DEFER,1
claude-haiku-4-5-20251001,nmr_herg,web-zero,out,1,0.45,0.25,DEFER,1
claude-haiku-4-5-20251001,nmr_herg,web-zero,out,1,0.45,0.25,DEFER,1
claude-haiku-4-5-20251001,nmr_herg,web-zero,out,1,0.72,0.35,DEFER,0
claude-haiku-4-5-20251001,nmr_herg,web-zero,out,1,0.72,0.25,DEFER,0
claude-haiku-4-5-20251001,nmr_herg,web-zero,out,1,0.45,0.25,DEFER,1
claude-haiku-4-5-20251001,nmr_herg,web-zero,out,1,0.65,0.25,DEFER,0
claude-haiku-4-5-20251001,nmr_herg,web-zero,out,1,0.15,0.25,DEFER,1
claude-haiku-4-5-20251001,nmr_herg,web-zero,out,1,0.5,0.15,DEFER,1
claude-haiku-4-5-20251001,nmr_herg,web-zero,out,1,0.65,0.25,DEFER,0
claude-haiku-4-5-20251001,nmr_herg,web-zero,out,1,0.62,0.25,DEFER,0
claude-haiku-4-5-20251001,nmr_herg,web-zero,out,1,0.42,0.25,DEFER,1
claude-haiku-4-5-20251001,nmr_herg,web-zero,out,1,0.35,0.15,DEFER,1
claude-haiku-4-5-20251001,nmr_herg,web-zero,out,1,0.72,0.35,DEFER,0
claude-haiku-4-5-20251001,nmr_herg,web-zero,out,1,0.45,0.15,DEFER,1
claude-haiku-4-5-20251001,nmr_herg,web-zero,out,1,0.45,0.25,DEFER,1
claude-haiku-4-5-20251001,nmr_herg,web-zero,out,1,0.42,0.25,DEFER,1
claude-haiku-4-5-20251001,nmr_herg,web-zero,out,1,0.35,0.15,DEFER,1
claude-haiku-4-5-20251001,nmr_herg,web-zero,out,1,0.42,0.25,DEFER,1
claude-haiku-4-5-20251001,nmr_herg,web-zero,out,1,0.72,0.35,DEFER,0
claude-haiku-4-5-20251001,nmr_herg,web-zero,out,1,0.72,0.25,DEFER,0
claude-haiku-4-5-20251001,nmr_herg,web-zero,out,1,0.35,0.15,DEFER,1
claude-haiku-4-5-20251001,nmr_herg,web-zero,out,1,0.15,0.25,DEFER,1
claude-haiku-4-5-20251001,nmr_herg,web-zero,out,1,0.72,0.35,DEFER,0
claude-haiku-4-5-20251001,nmr_herg,web-zero,out,1,0.55,0.25,DEFER,0
claude-haiku-4-5-20251001,nmr_herg,web-zero,out,1,0.72,0.35,DEFER,0
claude-haiku-4-5-20251001,nmr_herg,web-zero,out,1,0.35,0.25,DEFER,1
claude-haiku-4-5-20251001,nmr_herg,web-zero,out,1,0.72,0.35,DEFER,0
claude-haiku-4-5-20251001,nmr_herg,web-zero,out,1,0.68,0.35,DEFER,0
claude-haiku-4-5-20251001,nmr_herg,web-zero,out,1,0.35,0.15,DEFER,1
claude-haiku-4-5-20251001,nmr_herg,web-zero,out,1,0.65,0.25,DEFER,0
claude-haiku-4-5-20251001,nmr_herg,web-zero,out,1,0.35,0.15,DEFER,1
claude-haiku-4-5-20251001,nmr_herg,web-zero,out,0,0.45,0.25,DEFER,0
claude-haiku-4-5-20251001,nmr_herg,web-zero,out,0,0.65,0.25,DEFER,1
claude-haiku-4-5-20251001,nmr_herg,web-zero,out,0,0.45,0.25,DEFER,0
claude-haiku-4-5-20251001,nmr_herg,web-zero,out,0,0.45,0.25,DEFER,0
claude-haiku-4-5-20251001,nmr_herg,web-zero,out,0,0.72,0.25,DEFER,1
claude-haiku-4-5-20251001,nmr_herg,web-zero,out,0,0.42,0.25,DEFER,0
claude-haiku-4-5-20251001,nmr_herg,web-zero,out,0,0.72,0.35,DEFER,1
claude-haiku-4-5-20251001,nmr_herg,web-zero,out,0,0.15,0.05,DEFER,0
claude-haiku-4-5-20251001,nmr_herg,web-zero,out,0,0.72,0.35,DEFER,1
claude-haiku-4-5-20251001,nmr_herg,web-zero,out,0,0.45,0.25,DEFER,0
claude-haiku-4-5-20251001,nmr_herg,web-zero,out,0,0.55,0.25,DEFER,1
claude-haiku-4-5-20251001,nmr_herg,web-zero,out,0,0.35,0.15,DEFER,0
claude-haiku-4-5-20251001,nmr_herg,web-zero,out,0,0.45,0.25,DEFER,0
claude-haiku-4-5-20251001,nmr_herg,web-zero,out,0,0.45,0.25,DEFER,0
claude-haiku-4-5-20251001,nmr_herg,web-zero,out,0,0.75,0.25,DEFER,1
claude-haiku-4-5-20251001,nmr_herg,web-zero,out,0,0.15,0.25,DEFER,0
claude-haiku-4-5-20251001,nmr_herg,web-zero,out,0,0.75,0.25,DEFER,1
claude-haiku-4-5-20251001,nmr_herg,web-zero,out,0,0.72,0.35,DEFER,1
claude-haiku-4-5-20251001,nmr_herg,web-zero,out,0,0.72,0.25,DEFER,1
claude-haiku-4-5-20251001,nmr_herg,web-zero,out,0,0.72,0.35,DEFER,1
claude-haiku-4-5-20251001,nmr_herg,web-zero,out,0,0.15,0.25,DEFER,0
claude-haiku-4-5-20251001,nmr_herg,web-zero,out,0,0.15,0.25,DEFER,0
claude-haiku-4-5-20251001,nmr_herg,web-zero,out,0,0.35,0.15,DEFER,0
claude-haiku-4-5-20251001,nmr_herg,web-zero,out,0,0.45,0.25,DEFER,0
claude-haiku-4-5-20251001,nmr_herg,web-zero,out,0,0.65,0.25,DEFER,1
claude-haiku-4-5-20251001,nmr_herg,web-zero,out,0,0.72,0.25,DEFER,1
claude-haiku-4-5-20251001,nmr_herg,web-zero,out,0,0.15,0.2,DEFER,0
claude-haiku-4-5-20251001,nmr_herg,web-zero,out,0,0.15,0.25,DEFER,0
claude-haiku-4-5-20251001,nmr_herg,web-zero,out,0,0.72,0.25,DEFER,1
claude-haiku-4-5-20251001,nmr_herg,web-zero,out,0,0.75,0.25,DEFER,1
claude-haiku-4-5-20251001,nmr_herg,web-zero,out,0,0.45,0.25,DEFER,0
claude-haiku-4-5-20251001,nmr_herg,web-zero,out,0,0.72,0.25,DEFER,1
claude-haiku-4-5-20251001,nmr_herg,web-zero,out,0,0.5,0.15,DEFER,0
claude-haiku-4-5-20251001,nmr_herg,web-zero,out,0,0.72,0.35,DEFER,1
claude-haiku-4-5-20251001,nmr_herg,web-zero,out,0,0.65,0.35,DEFER,1
claude-haiku-4-5-20251001,nmr_herg,web-zero,out,0,0.15,0.25,DEFER,0
claude-haiku-4-5-20251001,nmr_herg,web-zero,out,0,0.62,0.25,DEFER,1
claude-haiku-4-5-20251001,nmr_herg,web-zero,out,0,0.72,0.35,DEFER,1
claude-haiku-4-5-20251001,nmr_herg,web-zero,out,0,0.72,0.35,DEFER,1
claude-haiku-4-5-20251001,nmr_herg,web-zero,out,0,0.72,0.25,DEFER,1
claude-haiku-4-5-20251001,methyl_age,web-zero,out,1,0.72,0.42,DEFER,0
claude-haiku-4-5-20251001,methyl_age,web-zero,out,1,0.72,0.45,DEFER,0
claude-haiku-4-5-20251001,methyl_age,web-zero,out,1,0.72,0.73,DEFER,0
claude-haiku-4-5-20251001,methyl_age,web-zero,out,1,0.72,0.68,DEFER,0
claude-haiku-4-5-20251001,methyl_age,web-zero,out,1,0.72,0.65,DEFER,0
claude-haiku-4-5-20251001,methyl_age,web-zero,out,1,0.72,0.45,DEFER,0
claude-haiku-4-5-20251001,methyl_age,web-zero,out,1,0.72,0.78,DEFER,0
claude-haiku-4-5-20251001,methyl_age,web-zero,out,1,0.72,0.45,DEFER,0
claude-haiku-4-5-20251001,methyl_age,web-zero,out,1,0.72,0.78,DEFER,0
claude-haiku-4-5-20251001,methyl_age,web-zero,out,1,0.72,0.45,DEFER,0
claude-haiku-4-5-20251001,methyl_age,web-zero,out,1,0.72,0.78,DEFER,0
claude-haiku-4-5-20251001,methyl_age,web-zero,out,1,0.72,0.45,DEFER,0
claude-haiku-4-5-20251001,methyl_age,web-zero,out,1,0.72,0.45,DEFER,0
claude-haiku-4-5-20251001,methyl_age,web-zero,out,1,0.72,0.45,DEFER,0
claude-haiku-4-5-20251001,methyl_age,web-zero,out,1,0.72,0.85,DEFER,0
claude-haiku-4-5-20251001,methyl_age,web-zero,out,1,0.72,0.75,DEFER,0
claude-haiku-4-5-20251001,methyl_age,web-zero,out,1,0.72,0.45,DEFER,0
claude-haiku-4-5-20251001,methyl_age,web-zero,out,1,0.72,0.45,DEFER,0
claude-haiku-4-5-20251001,methyl_age,web-zero,out,1,0.72,0.78,DEFER,0
claude-haiku-4-5-20251001,methyl_age,web-zero,out,1,0.72,0.85,DEFER,0
claude-haiku-4-5-20251001,methyl_age,web-zero,out,1,0.72,0.45,DEFER,0
claude-haiku-4-5-20251001,methyl_age,web-zero,out,1,0.72,0.73,DEFER,0
claude-haiku-4-5-20251001,methyl_age,web-zero,out,1,0.72,0.42,DEFER,0
claude-haiku-4-5-20251001,methyl_age,web-zero,out,1,0.72,0.55,DEFER,0
claude-haiku-4-5-20251001,methyl_age,web-zero,out,1,0.72,0.45,DEFER,0
claude-haiku-4-5-20251001,methyl_age,web-zero,out,1,0.72,0.75,DEFER,0
claude-haiku-4-5-20251001,methyl_age,web-zero,out,1,0.72,0.68,DEFER,0
claude-haiku-4-5-20251001,methyl_age,web-zero,out,1,0.72,0.65,DEFER,0
claude-haiku-4-5-20251001,methyl_age,web-zero,out,1,0.72,0.78,DEFER,0
claude-haiku-4-5-20251001,methyl_age,web-zero,out,1,0.72,0.78,DEFER,0
claude-haiku-4-5-20251001,methyl_age,web-zero,out,1,0.62,0.42,DEFER,0
claude-haiku-4-5-20251001,methyl_age,web-zero,out,1,0.72,0.68,DEFER,0
claude-haiku-4-5-20251001,methyl_age,web-zero,out,1,0.72,0.42,DEFER,0
claude-haiku-4-5-20251001,methyl_age,web-zero,out,1,0.62,0.72,DEFER,0
claude-haiku-4-5-20251001,methyl_age,web-zero,out,1,0.72,0.42,DEFER,0
claude-haiku-4-5-20251001,methyl_age,web-zero,out,1,0.72,0.78,DEFER,0
claude-haiku-4-5-20251001,methyl_age,web-zero,out,1,0.72,0.78,DEFER,0
claude-haiku-4-5-20251001,methyl_age,web-zero,out,1,0.72,0.45,DEFER,0
claude-haiku-4-5-20251001,methyl_age,web-zero,out,1,0.72,0.85,DEFER,0
claude-haiku-4-5-20251001,methyl_age,web-zero,out,1,0.72,0.85,DEFER,0
claude-haiku-4-5-20251001,methyl_age,web-zero,out,0,0.72,0.65,DEFER,1
claude-haiku-4-5-20251001,methyl_age,web-zero,out,0,0.62,0.78,DEFER,1
claude-haiku-4-5-20251001,methyl_age,web-zero,out,0,0.72,0.45,DEFER,1
claude-haiku-4-5-20251001,methyl_age,web-zero,out,0,0.72,0.45,DEFER,1
claude-haiku-4-5-20251001,methyl_age,web-zero,out,0,0.72,0.45,DEFER,1
claude-haiku-4-5-20251001,methyl_age,web-zero,out,0,0.72,0.78,DEFER,1
claude-haiku-4-5-20251001,methyl_age,web-zero,out,0,0.72,0.42,DEFER,1
claude-haiku-4-5-20251001,methyl_age,web-zero,out,0,0.72,0.68,DEFER,1
claude-haiku-4-5-20251001,methyl_age,web-zero,out,0,0.72,0.42,DEFER,1
claude-haiku-4-5-20251001,methyl_age,web-zero,out,0,0.72,0.85,DEFER,1
claude-haiku-4-5-20251001,methyl_age,web-zero,out,0,0.72,0.75,DEFER,1
claude-haiku-4-5-20251001,methyl_age,web-zero,out,0,0.72,0.73,DEFER,1
claude-haiku-4-5-20251001,methyl_age,web-zero,out,0,0.72,0.78,DEFER,1
claude-haiku-4-5-20251001,methyl_age,web-zero,out,0,0.72,0.85,DEFER,1
claude-haiku-4-5-20251001,methyl_age,web-zero,out,0,0.72,0.78,DEFER,1
claude-haiku-4-5-20251001,methyl_age,web-zero,out,0,0.72,0.85,DEFER,1
claude-haiku-4-5-20251001,methyl_age,web-zero,out,0,0.72,0.65,DEFER,1
claude-haiku-4-5-20251001,methyl_age,web-zero,out,0,0.72,0.68,DEFER,1
claude-haiku-4-5-20251001,methyl_age,web-zero,out,0,0.62,0.45,DEFER,1
claude-haiku-4-5-20251001,methyl_age,web-zero,out,0,0.72,0.68,DEFER,1
claude-haiku-4-5-20251001,methyl_age,web-zero,out,0,0.72,0.45,DEFER,1
claude-haiku-4-5-20251001,methyl_age,web-zero,out,0,0.72,0.75,DEFER,1
claude-haiku-4-5-20251001,methyl_age,web-zero,out,0,0.72,0.85,DEFER,1
claude-haiku-4-5-20251001,methyl_age,web-zero,out,0,0.72,0.78,DEFER,1
claude-haiku-4-5-20251001,methyl_age,web-zero,out,0,0.72,0.45,DEFER,1
claude-haiku-4-5-20251001,methyl_age,web-zero,out,0,0.72,0.62,DEFER,1
claude-haiku-4-5-20251001,methyl_age,web-zero,out,0,0.72,0.75,DEFER,1
claude-haiku-4-5-20251001,methyl_age,web-zero,out,0,0.72,0.45,DEFER,1
claude-haiku-4-5-20251001,methyl_age,web-zero,out,0,0.72,0.45,DEFER,1
claude-haiku-4-5-20251001,methyl_age,web-zero,out,0,0.72,0.68,DEFER,1
claude-haiku-4-5-20251001,methyl_age,web-zero,out,0,0.72,0.42,DEFER,1
claude-haiku-4-5-20251001,methyl_age,web-zero,out,0,0.62,0.45,DEFER,1
claude-haiku-4-5-20251001,methyl_age,web-zero,out,0,0.72,0.85,DEFER,1
claude-haiku-4-5-20251001,methyl_age,web-zero,out,0,0.72,0.45,DEFER,1
claude-haiku-4-5-20251001,methyl_age,web-zero,out,0,0.72,0.45,DEFER,1
claude-haiku-4-5-20251001,methyl_age,web-zero,out,0,0.72,0.42,DEFER,1
claude-haiku-4-5-20251001,methyl_age,web-zero,out,0,0.72,0.58,DEFER,1
claude-haiku-4-5-20251001,methyl_age,web-zero,out,0,0.72,0.78,DEFER,1
claude-haiku-4-5-20251001,methyl_age,web-zero,out,0,0.72,0.78,DEFER,1
claude-haiku-4-5-20251001,methyl_age,web-zero,out,0,0.72,0.65,DEFER,1
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,1,0.72,0.65,DEFER,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,1,0.15,0.5,DEFER,1
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,1,0.32,0.42,DEFER,1
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,1,0.72,0.65,DEFER,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,1,0.72,0.65,DEFER,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,1,0.72,0.6,DEFER,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,1,0.72,0.68,DEFER,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,1,0.78,0.72,SELF,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,1,0.72,0.68,DEFER,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,1,0.72,0.75,SELF,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,1,0.72,0.65,DEFER,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,1,0.72,0.65,DEFER,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,1,0.72,0.65,DEFER,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,1,0.72,0.6,DEFER,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,1,0.72,0.6,DEFER,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,1,0.72,0.6,DEFER,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,1,0.72,0.65,DEFER,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,1,0.72,0.85,DEFER,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,1,0.72,0.68,DEFER,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,1,0.72,0.65,DEFER,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,1,0.72,0.65,DEFER,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,1,0.35,0.4,DEFER,1
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,1,0.92,0.85,SELF,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,1,0.78,0.72,DEFER,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,1,0.72,0.65,DEFER,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,1,0.78,0.72,SELF,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,1,0.72,0.65,DEFER,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,1,0.72,0.65,DEFER,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,1,0.35,0.55,DEFER,1
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,1,0.72,0.65,DEFER,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,1,0.35,0.4,DEFER,1
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,1,0.72,0.65,DEFER,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,1,0.72,0.75,DEFER,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,1,0.92,0.85,SELF,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,1,0.72,0.65,DEFER,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,1,0.72,0.65,DEFER,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,1,0.72,0.65,DEFER,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,1,0.72,0.65,DEFER,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,1,0.72,0.65,DEFER,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,1,0.92,0.85,SELF,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,0,0.72,0.65,DEFER,1
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,0,0.32,0.35,DEFER,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,0,0.72,0.65,DEFER,1
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,0,0.32,0.55,DEFER,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,0,0.15,0.35,DEFER,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,0,0.35,0.45,DEFER,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,0,0.25,0.35,DEFER,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,0,0.25,0.35,DEFER,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,0,0.72,0.45,DEFER,1
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,0,0.35,0.45,DEFER,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,0,0.72,0.65,DEFER,1
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,0,0.15,0.42,DEFER,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,0,0.72,0.6,DEFER,1
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,0,0.25,0.35,DEFER,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,0,0.15,0.35,DEFER,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,0,0.25,0.35,DEFER,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,0,0.72,0.6,DEFER,1
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,0,0.15,0.35,DEFER,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,0,0.32,0.45,DEFER,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,0,0.32,0.4,DEFER,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,0,0.72,0.62,DEFER,1
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,0,0.15,0.35,DEFER,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,0,0.72,0.58,DEFER,1
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,0,0.35,0.45,DEFER,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,0,0.28,0.35,DEFER,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,0,0.32,0.35,DEFER,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,0,0.32,0.45,DEFER,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,0,0.15,0.35,DEFER,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,0,0.32,0.4,DEFER,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,0,0.25,0.35,DEFER,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,0,0.35,0.4,DEFER,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,0,0.15,0.4,DEFER,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,0,0.25,0.35,DEFER,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,0,0.15,0.35,DEFER,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,0,0.72,0.6,DEFER,1
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,0,0.15,0.35,DEFER,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,0,0.72,0.68,DEFER,1
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,0,0.35,0.4,DEFER,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,0,0.32,0.35,DEFER,0
